,article_id,title,pub_date_dt,kword,american_behav_scientists,behav_analysis,behav_change,behav_econ,behav_insight,behav_insights_team,behav_science,behav_scientist,behavioural_economist,behavioural_fatigue,chater,halpern,herd_immunity,michie,nudge,psychologist,psychology,spi-b
227,b1_396,Stirling University team leads call for greater clarity on 'confusing' junk food adverts,2020-04-18,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,b1_399,"Support for wearing face masks in public outweighs opposition;A survey of 1,500 people found that 41 per cent of respondents believed the public should be asked to wear masks",2020-04-18,"['michie', 'michie', 'psychology', 'michie', 'michie', 'michie', 'michie', 'michie', 'michie']",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0
229,b1_40,"The 50 best podcasts to listen to now;Just over seven million people in the UK now listen to a podcast every week - up 24 per cent on 2018, according to Ofcom. Candid chats with entertainment's brightest stars, sharp political analysis, explorations of social issues and matters of the heart are just some of the topics contributing to the boom. If you've yet to tune in, here David Woode suggests some of the best podcasts to download now.",2020-02-29,"['psychologist', 'behav_econ']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230,b1_400,"As lockdown lingers, herd immunity rears its head again;Clash of strategies shows how relationship between scientists and politicians can be a complicated one",2020-04-19,"['herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'behav_science', 'behav_science', 'herd_immunity', 'herd_immunity', 'herd_immunity']",0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0
231,b1_401,"How did Britain get its coronavirus response so wrong?;As the warnings grew louder, Boris Johnson's government was distracted by Brexit. On testing, contact tracing and equipment supply, there was a failure to prepare Coronavirus - latest updatesSee all our coronavirus coverage",2020-04-19,"['herd_immunity', 'herd_immunity', 'behav_science', 'herd_immunity']",0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
232,b1_404,Silence is not acceptable - ministers must tell us the plan;ESTABLISHED 1822,2020-04-19,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
233,b1_405,"Coronavirus in Scotland: Doubts over 'test, trace and isolate' approach",2020-04-19,"['herd_immunity', 'herd_immunity', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
234,b1_406,Call for clarity on junk food ads;Experts from Stirling University recommend French-style ratings after finding that commercials can confuse children,2020-04-19,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235,b1_407,Public support grows for wearing masks;Protection Two in five want facial coverings - but infection rates could spiral through incorrect use of them,2020-04-19,"['michie', 'psychology', 'michie', 'michie', 'michie', 'michie']",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
236,b1_408,"UK coronavirus live: 140,000 firms apply for furlough scheme; hospital death toll at 16,509 - as it happened;Rishi Sunak says 140,000 gowns have arrived from Myanmar; No 10 says priority is avoiding second peak of infections when it considers easing lockdown. This live blog is now closed - please follow the latest global updates hereSee all our coronavirus coverage",2020-04-20,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
237,b1_409,"When it comes to coronavirus, science is not an exact science",2020-04-20,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238,b1_41,Money can't buy you love - but it can buy you happiness;CONSUMER Spending part of your income on others can give a huge boost to your own wellbeing. Marina Gerner reports,2020-02-29,"['behav_science', 'psychology']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
239,b1_410,Government insists PPE safe to reuse as Turkey shipment fails to arrive,2020-04-20,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240,b1_411,Coronavirus: sprightly Rishi Sunak hosts the daily exercise class,2020-04-20,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241,b1_412,Coronavirus in Scotland: urgent cancer referrals plummet,2020-04-20,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
242,b1_414,"Britons could be urged to wear masks in shops and on public transport, Government adviser suggests;Susan Michie, a member of a Sage sub-group, says there is ""an argument"" to wearing masks in certain settings",2020-04-21,"['michie', 'michie', 'psychology', 'michie']",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
243,b1_415,For and against: should we lift the lockdown to save the economy?;Some countries are already looking to ease their lockdowns to save jobs. But at what risk to lives? Our experts go head-to-head,2020-04-21,"['behav_insights_team', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity']",0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
244,b1_418,Sprightly Sunak hosts the daily exercise class;Quentin Letts,2020-04-21,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
245,b1_419,Times letters: Striking the right balance over the lockdown,2020-04-21,"['behav_science', 'psychology']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
246,b1_42,Sometimes the smartest strategy is a matter of luck;MASTERCLASS Chengwei Liu,2020-03-02,"['behav_science', 'behav_science', 'behav_science']",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
247,b1_420,Cancer referrals plummeting,2020-04-21,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,b1_422,"Your iPhone or Android apps 'show if you're stressed, tidy or a party animal';A leading psychologist has revealed your favourite apps can also provide a host of other insights into your state of mind, outlook on life and motivations",2020-04-22,"['psychologist', 'behav_insight']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
249,b1_424,"As the virus takes a heavy toll on the economy, should we lift the lockdown?;Relaxing rules too soon risks further waves of restrictions that will do far worse damage, writes Ambrose Evans-Pritchard ; There is a limit to how long we can keep subsidising the increasingly painful losses to our businesses, writes Jeremy Warner",2020-04-22,"['behav_insights_team', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity']",0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
250,b1_425,"APPY DAYS? Your iPhone or Android apps 'reveal if you're stressed, tidy or a party animal'",2020-04-22,"['psychologist', 'behav_insight']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
251,b1_427,Striking the right balance over the lockdown;Letters to the Editor,2020-04-22,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,b1_428,"Ten for Teatime, our new daily quiz - the answers are in;Have you been paying attention to the news? Test yourself with our daily quiz. Don't worry, it's multiple choice, so everyone can have a go",2020-04-22,['spi-b'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,b1_43,The EU should regulate Big Tech as 'attention utilities',2020-03-02,['nudge'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
254,b1_430,Masks may become the norm in shops and on public transport;Protection,2020-04-22,"['michie', 'michie', 'psychology']",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
255,b1_431,"UK urged to follow Europe's lead in expanding bike lanes to help with social distancing;Paris, Milan and Berlin among cities to introduce new bicycle lanes to help stop crowding on public transport",2020-04-23,"['chater', 'behav_science']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
256,b1_433,"Change thinking, save lives': can Rio's nudge unit halt coronavirus?;Behavioural science is being used to tackle some of Brazil's biggest challenges, from the pandemic to extreme weatherCoronavirus - latest updatesSee all our coronavirus coverage",2020-04-24,"['behav_science', 'american_behav_scientists', 'american_behav_scientists', 'nudge', 'american_behav_scientists', 'behav_insights_team', 'behav_insights_team', 'behav_insights_team', 'nudge', 'nudge']",3,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0
257,b1_434,"Dominic Cummings at meetings of secret science advisory group;As the government is asked to disclose the identities of those on Sage, The Daily Telegraph can name more than a dozen of its members",2020-04-24,"['michie', 'spi-b', 'behav_science', 'spi-b']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
258,b1_435,Case for transparency over Sage has never been clearer;Emergency response body could have moved quicker at beginning of pandemicRevealed: Cummings on secret Sage bodyWho's who on Sage?See all our coronavirus coverage,2020-04-24,"['spi-b', 'behav_science', 'behav_science']",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
259,b1_436,Revealed: Cummings is on secret scientific advisory group for Covid-19;Exclusive: Leaked list reveals presence of Johnson adviser and Vote Leave ally on supposedly independent bodyWho's who on Sage?Case for transparency never clearerSee all our coronavirus coverage,2020-04-24,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260,b1_437,Who's who on secret scientific group advising UK government?;Scientific Advisory Group for Emergencies (Sage) is advising cabinet on coronavirus responseRevealed: Cummings on secret scientific advisory groupCase for transparency never clearerSee all our coronavirus coverage,2020-04-24,"['herd_immunity', 'psychology', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
261,b1_438,"Donald Trump's prescription for coronavirus: quite literally toxic;The president's advice involves ingesting bleach, which for some of us is beginning to seem like the only rational responseCoronavirus - latest updatesSee all our coronavirus coverage",2020-04-24,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,b1_44,Coronavirus in Scotland: Sturgeon says 'many more' may be infected as six cases confirmed,2020-03-04,"['behav_insights_team', 'behav_insights_team']",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
263,b1_441,"The way out of lockdown: the strategies evaluated;As other countries begin to ease restrictions, we look at the ways of doing so and analyse how each strategy could work for the UK",2020-04-24,"['herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'michie', 'psychology']",0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0
264,b1_442,Who are the members of the Government's SAGE panel?;The Government has so far refused to name any of those on Sage,2020-04-24,"['psychology', 'michie', 'behav_change', 'psychology', 'psychology']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
265,b1_443,Cummings at meetings of secret scientific advisory group;Government defends Sage secrecy ; Advisory group ; By Investigations Team,2020-04-25,"['michie', 'spi-b', 'behav_science', 'spi-b']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
266,b1_444,"The happiness professor's guide to looking after your wellbeing in lockdown;Paul Dolan says we can redesign our lives for maximum happiness, even in the most challenging of circumstances",2020-04-25,"['behav_science', 'american_behav_scientists', 'psychologist', 'behav_change', 'behav_change', 'behav_change']",1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
267,b1_445,"The HAPPINESS professor's guide to surviving and thrivingin a crazy world;From creating new habits to helping others, wellbeing expert Paul Dolan shows Boudicca Fox-Leonardhow to find pleasure and purpose in the most challenging circumstances",2020-04-25,"['behav_science', 'american_behav_scientists', 'psychologist', 'behav_change', 'behav_change']",1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
268,b1_446,"Coronavirus: Government is confusing people with 'stay at home' message while others allowed to return to workplaces, adviser warns;Health psychologist on advisory Sage committee warns of 'real problem' with 'mixed messages' - as more businesses reopen",2020-04-25,"['michie', 'psychologist', 'michie', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0
269,b1_449,Nudge theory is a poor substitute for hard science in matters of life or death;Behavioural economics is being abused by politicians as a justification for flawed policies over the coronavirus outbreak,2020-04-26,"['behav_econ', 'nudge', 'nudge', 'nudge', 'behav_econ', 'american_behav_scientists', 'american_behav_scientists', 'nudge', 'nudge', 'american_behav_scientists', 'halpern', 'behav_insights_team', 'behav_insights_team', 'psychologist', 'behav_insights_team', 'halpern', 'herd_immunity', 'behavioural_fatigue', 'halpern', 'behavioural_fatigue', 'halpern', 'behav_econ', 'behavioural_fatigue', 'behav_science', 'behavioural_fatigue', 'behav_econ', 'halpern', 'psychology', 'halpern', 'behav_insights_team', 'halpern', 'behav_science', 'behav_insight', 'behav_science', 'nudge', 'behav_science', 'psychology']",3,0,0,4,1,4,4,0,0,4,0,7,1,0,6,1,2,0
270,b1_45,Broad action plan covers most eventualities;GOVERNMENT,2020-03-04,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
271,b1_450,Confusion over travel has become a real problem',2020-04-26,"['michie', 'psychologist', 'michie', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0
272,b1_451,Balanced budgets are so last century,2020-04-26,['behav_econ'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,b1_452,Balanced budgets are so old hat,2020-04-26,['behav_econ'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,b1_454,"Easing UK lockdown would require tough rules, says adviser;Economist says strict measures needed to avoid pubs and shops getting too busyCoronavirus - latest updatesSee all our coronavirus coverage",2020-04-27,"['nudge', 'behav_science', 'american_behav_scientists', 'psychology', 'american_behav_scientists']",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
275,b1_455,"Over-70s should not be forced to stay in isolation when coronavirus lockdown eased, Sage adviser says;Scientist on sub-committee of Government's Scientific Advisory Group for Emergencies board calls for 'reformed and nuanced' guidance",2020-04-27,"['michie', 'behav_change', 'psychology', 'michie', 'michie', 'behav_science', 'behav_change']",0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0
276,b1_456,"Why shouldn't Dominic Cummings attend science advisers' coronavirus meetings?;There has been outrage and unease over the PM's chief adviser, but he's hardly a unique case, writes Sean O'Grady",2020-04-27,"['spi-b', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
277,b1_457,"Ministers knew care home coronavirus risk, says Vallance",2020-04-27,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278,b1_458,"The government's secret science group has a shocking lack of expertise;Sage has no molecular virologists, immunologists or intensive care experts. This could have cost thousands of lives",2020-04-27,"['behav_science', 'herd_immunity']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
279,b1_459,Boris Johnson must provide leadership to a nation in limbo,2020-04-27,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280,b1_46,CONTAI IN AND DELAY;MILLIONS COULD BE TOLD TO WORK FROM HOME UNDER STRATEGY TO STOP SPREAD,2020-03-04,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281,b1_460,The PM must lead us out of this impasse;established 1855,2020-04-27,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282,b1_461,UK to name scientists on coronavirus advisory group Sage;Makeup of group to be made public after political advisers revealed to be in attendanceCoronavirus - latest updatesSee all our coronavirus coverage,2020-04-27,['spi-b'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,b1_462,"Government advisers divided on how to handle key aspects of coronavirus crisis, Sage chairman says;Sir Patrick Vallance, chairman of the Scientific Advisory Group for Emergencies, said there had been 'heated and prolonged' discussions",2020-04-27,"['michie', 'michie', 'psychology']",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
284,b1_464,"Mixed messages' on coronavirus lockdown creating public distrust, adviser warns;Professor Susan Michie says shifting advice by different ministers and apparent contradictions between policies creating confusion",2020-04-28,"['michie', 'michie', 'michie', 'michie', 'psychology', 'michie', 'psychologist', 'michie']",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0
285,b1_465,Why shouldn't Cummings attend Sage meetings?,2020-04-28,"['spi-b', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
286,b1_466,Corrections and clarifications;Virgin Atlantic | Turkish air force plane image,2020-04-28,['behav_insights_team'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
287,b1_467,"There's no such thing as just 'following the science' - coronavirus advice is political;As we're seeing in this pandemic, politicians tend to favour the evidence that supports their argument Coronavirus - latest updatesSee all our coronavirus coverage",2020-04-28,['spi-b'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288,b1_468,"Coronavirus tracing app developed by NHS could be ready in next fortnight;However, the app will not be ready before next week's review of the lockdown",2020-04-28,['michie'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
289,b1_47,DON'T PANIC? SHOPPERS CLEAR STORES,2020-03-04,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290,b1_470,Matt Hancock says call for care home apology unreasonable as he insists support is 'front of mind',2020-04-28,['nudge'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
291,b1_471,Ministers try to buy time on tests target;Scientists cast doubt on ministers' hopes for immunity passports,2020-04-28,"['michie', 'michie', 'psychology']",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
292,b1_472,Revealed: the inside story of the UK's Covid-19 crisis;How herd immunity and delayed lockdown hampered efforts to contain the spread of coronavirus Coronavirus - latest updatesSee all our coronavirus coverage,2020-04-29,"['herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'spi-b', 'behav_science', 'spi-b', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'halpern', 'behav_insights_team', 'psychologist', 'herd_immunity', 'herd_immunity', 'halpern', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'behav_science', 'behav_science', 'spi-b', 'behav_science', 'michie', 'spi-b', 'behav_science', 'spi-b', 'spi-b', 'behav_science', 'psychologist', 'halpern', 'behav_insights_team', 'behav_insights_team', 'herd_immunity', 'herd_immunity', 'herd_immunity']",0,0,0,0,0,3,6,0,0,0,0,3,20,1,0,2,0,6
293,b1_473,Government rushes out request for experts to work with Sage panel;Notice sent to universities amid concern over lack of expertise in parts of Covid-19 advisory groupCoronavirus - latest updatesSee all our coronavirus coverage,2020-04-29,"['behav_science', 'spi-b', 'behav_change', 'psychology']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
294,b1_474,Putting millions in quarantine till 2021 is discriminatory,2020-04-29,['behav_insights_team'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
295,b1_475,"Shelter from the storm - how Covid-19 brought back big government - inside the 1 May Guardian Weekly;This week in our international news magazine: Julian Borger on the return of the big state. Plus, the route to a vaccine and much more. Coronavirus - latest updatesSee all our coronavirus coverageFor home delivery, click here",2020-04-29,['nudge'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
296,b1_477,NHS contact tracing app could be ready in two weeks,2020-04-29,['michie'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
297,b1_478,Lockdown: government must show light at the end of the tunnel,2020-04-30,"['behav_science', 'american_behav_scientists', 'behav_science', 'psychology', 'behav_scientist']",1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0
298,b1_48,Biggest daily rise in coronavirus cases fuels fear of an epidemic in Britain,2020-03-05,"['behav_insights_team', 'behav_insights_team', 'behav_science']",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
299,b1_480,Putting millions in quarantine till 2021 is discriminatory Sean O'Neill,2020-04-30,['behav_insights_team'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300,b1_481,"Why do we reach for lucky charms in times of crisis?;Everyday superstitions give a sense of control in situations where we otherwise feel helpless, writes Guy Trebay",2020-04-30,"['psychologist', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
301,b1_482,"More people going to work as coronavirus lockdown frays, ONS survey reveals;People across Britain increasingly likely to break Government's strict social distancing measures, research shows",2020-04-30,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
302,b1_485,"THE NEW NORMAL;COVID-19 CRISIS SO WHAT WILL LIFE BE LIKE NOW? '2-PINT LIMIT' IN BARS, SCREENED-OFF DINERS MASKS AND DESK SHIELDS IN OFFICES SMALLER CLASSES, 'BAN' ON RUSH HOUR",2020-04-30,['michie'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
303,b1_487,"THE NEW W NORMAL;WHAT'LL OUR WORLD BE LIKE NOW? ; l'2-PINT LIMIT' IN BARS, SCREENED-OFF DINERS ; l MASKS AND DESK SHIELDS IN OFFICES ; lSMALLER CLASSES, 'BAN' ON RUSH HOUR",2020-04-30,['michie'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
304,b1_488,RBS scraps digital bank Bó after just five months,2020-05-01,"['behav_insights_team', 'nudge']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
305,b1_489,"Why can I visit a DIY shop but not a museum? This total lockdown is failing;We should focus on the areas where infection is most likely - and liberate the countryside, playgrounds and pub gardens Coronavirus latest updates See all our coronavirus coverage",2020-05-01,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
306,b1_490,Clapping for carers 'hardwired into our psychology',2020-05-01,"['behav_scientist', 'psychology']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
307,b1_491,"Coronavirus lockdown: set free healthy over-70s, say doctors;Blanket ban on old is 'discriminatory', union warns",2020-05-02,"['behavioural_economist', 'behav_scientist']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
308,b1_494,Digital bank is scrapped after only five months,2020-05-02,"['behav_insights_team', 'nudge']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
309,b1_495,The British charlatan style has been sent packing by too much reality;Boris Johnson has trumpeted jingoism in the face of the coronavirus facts Coronavirus latest updates See all our coronavirus coverage,2020-05-02,['herd_immunity'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
310,b1_497,"Don't patronise the over-70s, Boris. There's life in us yet",2020-05-02,"['behav_science', 'psychology']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
311,b1_498,Lockdown is no excuse for a rise in age discrimination,2020-05-02,"['behav_science', 'psychology']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
312,b1_499,"Isolation as dangerous as smoking 15 cigarettes a day, lockdown adviser warns;Prof Stephen Reicher says that social distancing is having an impact on the nation's mental and physical health",2020-05-02,"['behav_science', 'psychology']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
313,b1_50,Biggest daily rise in cases fuels fear of an epidemic in Britain,2020-03-05,"['behav_insights_team', 'behav_insights_team']",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
314,b1_503,"Set free healthy over-seventies, say doctors;Wholesale lockdown of old is 'discriminatory'Doctors back calls to free over-70s",2020-05-03,"['behavioural_economist', 'behav_scientist']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
315,b1_505,"Letters: trust in science, not Jonathan Sumption;States have a duty to protect their citizens' right to life, whatever a retired justice of the supreme court may say",2020-05-03,"['herd_immunity', 'herd_immunity', 'nudge', 'nudge', 'nudge', 'nudge']",0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0
316,b1_506,"Public's trust in science at risk, warns former No 10 adviser;Ex-chief scientific adviser sets up rival panel of experts over Covid-19 'lack of transparency'Coronavirus - latest updatesSee all our coronavirus coverage",2020-05-03,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
317,b1_507,Coronavirus diary: I didn't think any of it applied to me - but suddenly it did;John Rentoul looks back at how we came to realise that the world was being turned upside down,2020-05-03,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
318,b1_508,Isolation 'as harmful as a 15-a-day smoking habit',2020-05-03,"['behav_science', 'psychology']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
319,b1_509,THE LOCKDOWN is fraying at […],2020-05-03,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
320,b1_511,No 10 facing fresh calls for transparency over Sage pandemic advice;Government publishes names of 50 members of experts' group but list is incompleteCoronavirus - latest updatesSee all our coronavirus coverage,2020-05-04,"['behav_science', 'halpern', 'behav_insights_team', 'behav_insights_team']",0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
321,b1_512,"Britain Connects: What happened when Boris Johnson fan Zoomed Labour supporter;While Lynda Felton-Scott and Jovan Nepaul might not have much in common on paper, both their lives have been upended by the coronavirus crisis. Through our Britain Connects series, they found out they're not as different as they might have thought.",2020-05-04,"['behav_insights_team', 'behav_science']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
322,b1_513,"Rival Sage group says Covid-19 policy must be clarified;Government must state whether aim is to suppress or manage infections, say experts convened by Sir David KingCoronavirus - latest updatesSee all our coronavirus coverage",2020-05-04,"['behav_science', 'michie', 'psychologist']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
323,b1_514,BREAKING: Government finally publish partial list of scientists shaping coronavirus response;It comes after the government faced outrage over the credibility of its coronavirus decision-making after it emerged that Boris Johnson's chief adviser Dominic Cummings participated in meetings of the scientific panel,2020-05-04,"['halpern', 'behav_insights_team']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
324,b1_515,Matt Hancock launches contact tracing app pilot on Isle of Wight to 'get country back on its feet',2020-05-04,"['michie', 'behav_scientist', 'michie', 'behav_change', 'michie']",0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
325,b1_516,Ministers warned not to 'alienate' sections of population and undermine 'collective solidarity' when relaxing lockdown;Comments come during inaugural session of 'independent Sage' group,2020-05-04,"['behav_scientist', 'michie', 'psychologist', 'michie']",0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0
326,b1_517,"Coronavirus Ireland: No clamouring for end to lockdown, government told",2020-05-04,"['behav_change', 'behav_science']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
327,b1_518,It's time to unlock the lockdown and trust the common sense of the British people,2020-05-04,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328,b1_519,I didn't think it applied to me... but suddenly it did;John Rentoul looks back at the growth of the pandemic and how we realised the world was being turned upside down,2020-05-04,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
329,b1_52,Parliament could be shut for months to tackle coronavirus,2020-03-05,['behav_insights_team'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330,b1_522,"How rival coronavirus science advisors compare to the government's position;The newly formed ""Independent SAGE"" group was formed after the government repeatedly failed to publish the official advisory body's scientific advice",2020-05-04,"['michie', 'michie', 'herd_immunity']",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
331,b1_523,Scientific group to rival Sage starts live-streaming today;Briefing,2020-05-04,"['michie', 'psychology']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
332,b1_524,"Lynda fears the virus, I worry about the future... but we still have a lot in common;CORONAVIRUS CRISIS: TALK CAN BRING NATION TOGETHER",2020-05-05,"['behav_insights_team', 'behav_science']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
333,b1_526,The government coronavirus advice kept secret until now,2020-05-05,"['herd_immunity', 'spi-b', 'behav_science', 'spi-b', 'spi-b', 'spi-b', 'spi-b', 'spi-b', 'spi-b', 'spi-b', 'behav_science']",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,8
334,b1_527,Experts point to border risk and press for transparency;Scientific advice,2020-05-05,"['halpern', 'behav_insights_team']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
